job_id,job_title, salary_usd ,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI02511,AI Architect,"1,25,244",Executive,PT,Austria,Mid Cap Companies,Austria,100,"Python, Scala, Kubernetes",Associate,14,Transportation,01-08-2024,26-08-2024,1351,9,Quantum Computing Inc
AI02525,AI Architect,"1,09,866",Mid level,FL,United Kingdom,Small Cap Companies,Denmark,100,"SQL, Mathematics, Git, Python",Associate,2,Telecommunications,17-12-2024,10-02-2025,1760,6,AI Innovations
AI02551,AI Architect,"1,70,902",Senior level,FT,Denmark,Small Cap Companies,Denmark,100,"Azure, GCP, Python",Associate,5,Automotive,03-07-2024,09-09-2024,2333,7,Future Systems
AI02558,AI Architect,"81,516",Entry level,CT,Germany,large Cap Companies,Germany,50,"MLOps, Azure, Linux, Deep Learning, Python",Bachelor,1,Manufacturing,22-06-2024,15-07-2024,1915,7,Cognitive Computing
AI02582,AI Architect,"1,47,595",Executive,FL,Australia,Mid Cap Companies,Australia,0,"PyTorch, Deep Learning, NLP",Associate,16,Gaming,10-04-2025,13-06-2025,785,8,Future Systems
AI02591,AI Architect,"1,92,116",Senior level,CT,Denmark,Mid Cap Companies,Denmark,100,"TensorFlow, Hadoop, Git, Linux, SQL",PhD,7,Telecommunications,17-03-2024,07-05-2024,1076,8,Cloud AI Solutions
AI02597,AI Architect,"99,823",Entry level,CT,Switzerland,Small Cap Companies,China,100,"Tableau, Git, R, Data Visualization",Bachelor,0,Real Estate,08-03-2025,12-05-2025,1676,6,Algorithmic Solutions
AI02617,AI Architect,"90,773",Senior level,CT,India,Small Cap Companies,India,0,"SQL, Python, Deep Learning, TensorFlow",Bachelor,6,Transportation,08-06-2024,21-07-2024,588,6,DataVision Ltd
AI02627,AI Architect,"64,501",Mid level,PT,India,Mid Cap Companies,India,50,"TensorFlow, Linux, Scala, Statistics, Mathematics",Bachelor,4,Retail,22-01-2024,16-03-2024,2309,10,Quantum Computing Inc
AI02661,AI Architect,"72,364",Entry level,FL,Sweden,large Cap Companies,Sweden,100,"Python, TensorFlow, NLP",Associate,0,Finance,22-01-2025,29-03-2025,1248,7,Smart Analytics
AI02667,AI Architect,"2,72,577",Executive,PT,France,large Cap Companies,France,100,"GCP, PyTorch, Python",Master,12,Gaming,12-11-2024,13-01-2025,892,6,Cloud AI Solutions
AI02678,AI Architect,"1,95,760",Executive,PT,Australia,Mid Cap Companies,Australia,100,"PyTorch, Scala, AWS, Docker",Associate,12,Government,23-04-2024,11-06-2024,1079,9,Smart Analytics
AI02680,AI Architect,"1,64,896",Executive,FL,South Korea,large Cap Companies,South Korea,100,"Hadoop, MLOps, SQL, Statistics",Bachelor,11,Automotive,02-10-2024,02-11-2024,1226,7,Predictive Systems
AI02689,AI Architect,"85,176",Mid level,CT,Australia,Small Cap Companies,Australia,0,"Python, Mathematics, Spark, Data Visualization, GCP",Bachelor,3,Real Estate,29-01-2025,27-02-2025,1464,8,DeepTech Ventures
AI02692,AI Architect,"73,048",Mid level,FL,China,Mid Cap Companies,China,0,"Azure, Scala, NLP, Spark, GCP",Master,3,Automotive,24-08-2024,24-09-2024,2007,7,Digital Transformation LLC
AI02695,AI Architect,"69,709",Senior level,FT,Israel,Small Cap Companies,Israel,50,"SQL, Hadoop, Kubernetes, Data Visualization, NLP",PhD,5,Media,13-02-2024,22-03-2024,941,8,Advanced Robotics
AI02716,AI Architect,"95,754",Senior level,FT,Israel,large Cap Companies,Austria,0,"AWS, Tableau, Python, Computer Vision",PhD,7,Consulting,07-09-2024,17-11-2024,914,6,AI Innovations
AI02743,AI Architect,"1,24,536",Senior level,PT,Sweden,Mid Cap Companies,Sweden,0,"Python, Kubernetes, NLP, Computer Vision",Bachelor,9,Gaming,20-01-2024,04-02-2024,756,8,Neural Networks Co
AI02750,AI Architect,"1,71,771",Executive,FT,Japan,large Cap Companies,Japan,100,"SQL, Python, Hadoop, Linux, Java",Master,12,Technology,31-12-2024,13-02-2025,638,7,TechCorp Inc
AI02776,AI Architect,"1,12,977",Mid level,FL,United States,large Cap Companies,United States,50,"Linux, Scala, Hadoop",Master,4,Healthcare,30-10-2024,28-11-2024,2308,7,Algorithmic Solutions
AI02805,AI Architect,"1,99,546",Executive,FL,Sweden,large Cap Companies,Netherlands,0,"Python, Linux, Deep Learning",Master,11,Telecommunications,30-05-2024,30-06-2024,625,9,Neural Networks Co
AI02809,AI Architect,"1,11,649",Entry level,CT,Switzerland,Mid Cap Companies,Switzerland,50,"GCP, Statistics, TensorFlow, Spark, PyTorch",Bachelor,0,Telecommunications,12-12-2024,21-02-2025,2039,8,DeepTech Ventures
AI02838,AI Architect,"43,447",Entry level,FT,China,Small Cap Companies,India,100,"SQL, AWS, NLP, Python, TensorFlow",Master,1,Real Estate,22-07-2024,03-09-2024,2203,5,Predictive Systems
AI02885,AI Architect,"74,974",Entry level,FT,Canada,Mid Cap Companies,Japan,100,"Scala, Mathematics, Deep Learning, MLOps, Java",Bachelor,1,Real Estate,09-03-2024,26-03-2024,1606,9,Machine Intelligence Group
AI02907,AI Architect,"1,33,924",Senior level,CT,Denmark,Small Cap Companies,Denmark,100,"AWS, Azure, Java",PhD,5,Automotive,13-03-2025,15-04-2025,2299,10,TechCorp Inc
AI02924,AI Architect,"1,20,290",Senior level,FT,United States,Mid Cap Companies,United States,50,"Java, R, SQL, Azure, PyTorch",Master,9,Media,29-12-2024,06-03-2025,986,6,DeepTech Ventures
AI02930,AI Architect,"1,19,144",Senior level,PT,Sweden,Small Cap Companies,Sweden,100,"Tableau, SQL, Kubernetes, Linux",Master,8,Consulting,20-01-2025,13-02-2025,780,7,Advanced Robotics
AI02933,AI Architect,"1,01,287",Entry level,FL,Switzerland,Mid Cap Companies,Switzerland,50,"TensorFlow, Git, MLOps, Data Visualization, Java",Master,0,Retail,04-01-2025,03-03-2025,1869,6,Machine Intelligence Group
AI02937,AI Architect,"77,542",Mid level,FT,Finland,Mid Cap Companies,Finland,50,"Hadoop, SQL, Tableau",Bachelor,3,Transportation,18-06-2024,21-07-2024,1134,9,Algorithmic Solutions
AI02941,AI Architect,"90,232",Senior level,FL,Canada,Small Cap Companies,Finland,50,"SQL, Git, MLOps, PyTorch, Python",PhD,5,Energy,28-12-2024,09-03-2025,1754,7,Digital Transformation LLC
AI02945,AI Architect,"62,451",Mid level,PT,Israel,Small Cap Companies,Israel,0,"SQL, Kubernetes, Java, R",PhD,3,Healthcare,10-12-2024,24-01-2025,2352,8,DataVision Ltd
AI02949,AI Architect,"2,37,477",Executive,FL,Germany,Small Cap Companies,Germany,50,"Python, Computer Vision, Kubernetes",Master,18,Finance,12-03-2024,04-04-2024,1130,7,Predictive Systems
AI02989,AI Architect,"61,891",Entry level,PT,Ireland,large Cap Companies,Norway,50,"Python, GCP, TensorFlow",Bachelor,1,Manufacturing,08-03-2025,23-03-2025,2157,9,Smart Analytics
AI02996,AI Architect,"2,08,574",Executive,CT,Netherlands,Mid Cap Companies,Netherlands,0,"GCP, Spark, Data Visualization, NLP",Associate,19,Energy,25-04-2025,31-05-2025,2183,9,Digital Transformation LLC
AI03018,AI Architect,"94,354",Entry level,FT,France,large Cap Companies,France,50,"Python, Spark, MLOps",Bachelor,1,Gaming,11-11-2024,24-12-2024,1026,7,Algorithmic Solutions
AI03025,AI Architect,"1,92,167",Executive,FT,Australia,Small Cap Companies,Australia,50,"Mathematics, GCP, Scala",Bachelor,14,Transportation,05-04-2025,10-05-2025,621,8,Autonomous Tech
AI03042,AI Architect,"2,35,813",Executive,FL,United States,Mid Cap Companies,Denmark,0,"Docker, Java, Statistics, TensorFlow, NLP",Master,10,Energy,14-10-2024,26-12-2024,2219,8,Digital Transformation LLC
AI03050,AI Architect,"78,740",Mid level,CT,China,large Cap Companies,China,50,"Kubernetes, R, GCP, Git, Azure",PhD,2,Automotive,30-09-2024,19-11-2024,2422,9,Quantum Computing Inc
AI03083,AI Architect,"1,61,112",Executive,FL,Ireland,Mid Cap Companies,Ireland,100,"PyTorch, Linux, Statistics",Associate,17,Healthcare,24-04-2024,07-06-2024,1937,6,Digital Transformation LLC
AI03105,AI Architect,"38,845",Entry level,CT,Israel,Mid Cap Companies,Israel,100,"Python, Kubernetes, AWS, Git, Spark",Associate,1,Technology,18-09-2024,15-11-2024,1942,8,Cognitive Computing
AI03148,AI Architect,"1,27,293",Senior level,CT,Canada,Small Cap Companies,Canada,0,"R, Deep Learning, Kubernetes, Linux, NLP",Bachelor,5,Consulting,24-05-2024,08-07-2024,1811,6,Algorithmic Solutions
AI03157,AI Architect,"2,38,669",Executive,PT,Canada,large Cap Companies,Norway,100,"Python, TensorFlow, Computer Vision, Java",Associate,12,Transportation,29-01-2024,17-03-2024,687,7,Advanced Robotics
AI03162,AI Architect,"1,43,393",Senior level,PT,United Kingdom,Mid Cap Companies,Switzerland,0,"MLOps, Kubernetes, R, PyTorch",Associate,8,Retail,04-05-2024,31-05-2024,780,9,Future Systems
AI03163,AI Architect,"1,91,203",Executive,PT,Netherlands,Mid Cap Companies,Netherlands,0,"PyTorch, TensorFlow, MLOps",Master,18,Energy,03-02-2024,09-04-2024,2316,7,AI Innovations
AI03183,AI Architect,"48,980",Entry level,PT,Israel,Small Cap Companies,France,100,"SQL, PyTorch, GCP, Kubernetes",Bachelor,0,Manufacturing,08-12-2024,04-01-2025,766,10,Future Systems
AI03205,AI Architect,"3,04,841",Executive,FT,Norway,Mid Cap Companies,Norway,0,"Data Visualization, Deep Learning, Statistics",Master,18,Telecommunications,29-09-2024,20-10-2024,1464,9,Advanced Robotics
AI03239,AI Architect,"1,81,001",Executive,FL,Australia,Small Cap Companies,France,0,"Mathematics, Deep Learning, Git, MLOps",PhD,18,Education,29-03-2025,22-05-2025,2332,5,Predictive Systems
AI03249,AI Architect,"94,880",Senior level,CT,Sweden,Small Cap Companies,Sweden,0,"Scala, Azure, MLOps, Deep Learning",Master,9,Media,23-03-2025,15-04-2025,1635,8,Cognitive Computing
AI03253,AI Architect,"74,843",Senior level,FL,South Korea,Mid Cap Companies,South Korea,50,"TensorFlow, Java, Statistics, NLP, PyTorch",Bachelor,9,Manufacturing,10-07-2024,15-09-2024,2215,10,DataVision Ltd
AI03257,AI Architect,"2,97,122",Executive,PT,Switzerland,Mid Cap Companies,Switzerland,100,"PyTorch, Scala, GCP",PhD,11,Transportation,03-05-2024,19-06-2024,2331,8,DeepTech Ventures
AI03263,AI Architect,"66,874",Mid level,FL,Israel,Mid Cap Companies,Denmark,100,"Python, SQL, PyTorch",PhD,3,Technology,02-05-2024,19-06-2024,1850,7,Smart Analytics
AI03379,AI Architect,"61,056",Mid level,CT,India,large Cap Companies,India,100,"Python, SQL, Linux, Java",PhD,2,Energy,11-01-2024,12-02-2024,864,5,Advanced Robotics
AI03403,AI Architect,"2,76,436",Executive,FT,Switzerland,Mid Cap Companies,India,50,"Python, Spark, Docker",Master,14,Government,26-07-2024,05-09-2024,1018,7,Quantum Computing Inc
AI03414,AI Architect,"90,744",Senior level,FL,Austria,Mid Cap Companies,Austria,100,"Python, TensorFlow, Kubernetes",PhD,7,Government,06-10-2024,21-11-2024,1868,8,Future Systems
AI03450,AI Architect,"50,682",Mid level,FL,Austria,Small Cap Companies,Austria,50,"Spark, AWS, Linux, Tableau, Statistics",Master,3,Government,09-04-2025,13-06-2025,1426,9,AI Innovations
AI03452,AI Architect,"74,008",Mid level,PT,Sweden,Small Cap Companies,Sweden,50,"Spark, PyTorch, TensorFlow, Kubernetes, Hadoop",PhD,3,Real Estate,05-07-2024,31-07-2024,2180,5,Neural Networks Co
AI03483,AI Architect,"1,18,746",Mid level,PT,Norway,large Cap Companies,Norway,0,"Docker, MLOps, PyTorch, Tableau",Bachelor,4,Automotive,08-11-2024,25-11-2024,782,9,Predictive Systems
AI03493,AI Architect,"1,27,659",Senior level,CT,France,large Cap Companies,France,100,"Spark, Java, Computer Vision",PhD,9,Healthcare,23-09-2024,13-10-2024,1423,10,Machine Intelligence Group
AI03527,AI Architect,"1,00,069",Entry level,FT,Switzerland,Small Cap Companies,Switzerland,0,"Hadoop, PyTorch, Git, NLP",PhD,0,Gaming,01-06-2024,10-08-2024,923,5,AI Innovations
AI03528,AI Architect,"1,16,457",Senior level,FT,Israel,large Cap Companies,Israel,100,"Java, TensorFlow, Python, Kubernetes, MLOps",Associate,6,Healthcare,09-03-2024,02-05-2024,1631,7,Quantum Computing Inc
AI03536,AI Architect,"71,524",Entry level,FT,France,Small Cap Companies,France,100,"R, GCP, SQL, Data Visualization, Hadoop",PhD,1,Telecommunications,22-05-2024,03-08-2024,940,7,AI Innovations
AI03559,AI Architect,"1,92,611",Executive,CT,France,Small Cap Companies,France,0,"Docker, NLP, Git, Computer Vision, Azure",Master,18,Government,17-05-2024,13-07-2024,630,10,AI Innovations
AI03571,AI Architect,"63,535",Entry level,CT,Austria,large Cap Companies,Austria,50,"Linux, Python, Data Visualization",PhD,0,Gaming,02-03-2024,18-03-2024,1566,5,Smart Analytics
AI03583,AI Architect,"1,12,959",Mid level,FT,Netherlands,Small Cap Companies,Netherlands,100,"Scala, Java, R",Bachelor,4,Technology,06-09-2024,03-11-2024,2006,8,Machine Intelligence Group
AI03616,AI Architect,"90,924",Senior level,FL,Austria,large Cap Companies,Denmark,50,"Tableau, Deep Learning, Linux, Hadoop",Master,6,Energy,08-09-2024,18-11-2024,1004,10,Cognitive Computing
AI03673,AI Architect,"1,05,089",Mid level,FL,Sweden,large Cap Companies,Sweden,100,"Kubernetes, MLOps, Scala, Tableau",Master,4,Manufacturing,09-03-2024,16-05-2024,1512,9,Digital Transformation LLC
AI03730,AI Architect,"1,03,012",Senior level,FL,Canada,Small Cap Companies,Canada,100,"PyTorch, Linux, SQL",Associate,7,Technology,05-07-2024,06-08-2024,2145,8,Autonomous Tech
AI03732,AI Architect,"3,20,390",Executive,CT,United Kingdom,Mid Cap Companies,United Kingdom,50,"MLOps, PyTorch, TensorFlow, Statistics, Linux",PhD,11,Manufacturing,02-03-2024,21-03-2024,1069,6,DataVision Ltd
AI03746,AI Architect,"2,34,287",Senior level,PT,United Kingdom,large Cap Companies,United Kingdom,0,"TensorFlow, Hadoop, Python, PyTorch, Deep Learning",Associate,8,Automotive,26-11-2024,17-01-2025,547,9,Cognitive Computing
AI03750,AI Architect,"70,872",Entry level,FT,Norway,Mid Cap Companies,Norway,0,"Spark, Linux, Tableau, Mathematics",Associate,0,Telecommunications,12-03-2024,18-04-2024,1326,9,Machine Intelligence Group
AI03780,AI Architect,"98,132",Mid level,FT,Singapore,large Cap Companies,Japan,0,"Git, Deep Learning, MLOps, Java",Bachelor,4,Technology,19-08-2024,29-10-2024,1872,6,Future Systems
AI03801,AI Architect,"66,339",Mid level,PT,Ireland,Mid Cap Companies,Denmark,50,"GCP, Python, TensorFlow",Bachelor,4,Education,23-02-2024,22-03-2024,1027,5,Cognitive Computing
AI03804,AI Architect,"68,077",Senior level,FL,Finland,Small Cap Companies,Finland,0,"Kubernetes, MLOps, Tableau, Linux",PhD,9,Retail,16-03-2025,13-05-2025,1655,9,Machine Intelligence Group
AI03828,AI Architect,"95,976",Senior level,FL,Finland,large Cap Companies,India,0,"AWS, Git, Tableau, MLOps, Java",Associate,7,Government,26-04-2025,06-07-2025,2160,5,Neural Networks Co
AI03833,AI Architect,"1,85,389",Senior level,FT,Germany,large Cap Companies,Germany,0,"Kubernetes, TensorFlow, Hadoop, Mathematics, Python",PhD,8,Retail,08-11-2024,26-12-2024,1003,9,TechCorp Inc
AI03842,AI Architect,"61,621",Mid level,FL,Israel,Small Cap Companies,Israel,100,"Python, GCP, Git",Bachelor,2,Media,24-04-2024,09-05-2024,537,10,AI Innovations
AI03933,AI Architect,"2,22,338",Executive,FT,Denmark,large Cap Companies,Austria,0,"Deep Learning, AWS, Java, Statistics, Azure",Master,10,Real Estate,18-12-2024,01-02-2025,2335,7,Advanced Robotics
AI03956,AI Architect,"71,826",Senior level,FT,Austria,Small Cap Companies,Austria,100,"TensorFlow, PyTorch, MLOps",Associate,7,Media,14-01-2024,23-03-2024,1258,9,AI Innovations
AI03964,AI Architect,"1,19,240",Mid level,FT,United States,large Cap Companies,United States,0,"Tableau, R, SQL, Linux",Bachelor,4,Media,14-10-2024,05-11-2024,1396,9,Smart Analytics
AI03970,AI Architect,"43,452",Entry level,PT,Ireland,large Cap Companies,Switzerland,50,"R, GCP, Hadoop",Associate,0,Government,11-08-2024,14-10-2024,625,6,DataVision Ltd
AI03985,AI Architect,"1,44,068",Executive,FT,Germany,Small Cap Companies,Denmark,0,"Kubernetes, SQL, AWS, Statistics, Tableau",Master,13,Energy,13-02-2024,10-03-2024,2319,7,Future Systems
AI03990,AI Architect,"1,17,053",Executive,PT,South Korea,Mid Cap Companies,Canada,100,"Java, Kubernetes, Hadoop",Bachelor,11,Finance,13-08-2024,20-09-2024,665,6,Advanced Robotics
AI04003,AI Architect,"1,68,420",Executive,CT,Austria,large Cap Companies,Austria,100,"Azure, Computer Vision, NLP",Associate,18,Automotive,27-03-2024,06-05-2024,827,8,DeepTech Ventures
AI04008,AI Architect,"1,25,216",Mid level,FL,United Kingdom,Small Cap Companies,United Kingdom,0,"Python, Kubernetes, AWS, TensorFlow, Linux",Bachelor,4,Gaming,25-03-2025,22-04-2025,1085,6,Autonomous Tech
AI04047,AI Architect,"1,11,508",Executive,FT,Ireland,Mid Cap Companies,Ireland,100,"Mathematics, Scala, MLOps",Associate,13,Education,24-03-2025,18-05-2025,1574,5,Machine Intelligence Group
AI04048,AI Architect,"1,57,518",Senior level,FT,Australia,large Cap Companies,France,50,"SQL, MLOps, Linux, Mathematics, Statistics",Master,8,Media,25-11-2024,22-01-2025,2461,10,Cloud AI Solutions
AI04059,AI Architect,"1,07,932",Mid level,FT,France,large Cap Companies,Sweden,50,"Deep Learning, Git, Linux, Scala",Bachelor,2,Media,18-12-2024,24-02-2025,1576,8,Cognitive Computing
AI04090,AI Architect,"1,17,809",Mid level,FT,Singapore,large Cap Companies,Australia,50,"Scala, Linux, SQL, NLP",Associate,2,Retail,02-07-2024,14-08-2024,2274,7,Cognitive Computing
AI04091,AI Architect,"70,013",Senior level,FT,Austria,Small Cap Companies,Ireland,50,"Docker, Python, Data Visualization, Mathematics",Master,7,Media,29-06-2024,10-08-2024,1693,5,Cloud AI Solutions
AI04154,AI Architect,"95,767",Senior level,FT,India,Small Cap Companies,India,50,"PyTorch, Python, Computer Vision, GCP",Associate,8,Manufacturing,15-07-2024,01-09-2024,1283,6,AI Innovations
AI04188,AI Architect,"91,073",Entry level,FT,Switzerland,Small Cap Companies,Netherlands,100,"Data Visualization, Docker, SQL",Master,0,Consulting,07-11-2024,17-12-2024,884,5,Cloud AI Solutions
AI04262,AI Architect,"1,60,162",Executive,FT,United States,Mid Cap Companies,Switzerland,0,"Computer Vision, TensorFlow, Git, Docker, NLP",Bachelor,14,Telecommunications,25-09-2024,30-10-2024,869,6,Smart Analytics
AI04268,AI Architect,"1,11,730",Senior level,CT,Sweden,Mid Cap Companies,Sweden,50,"R, NLP, SQL",PhD,7,Consulting,27-07-2024,27-09-2024,1582,5,DataVision Ltd
AI04277,AI Architect,"63,250",Entry level,PT,South Korea,large Cap Companies,Singapore,50,"MLOps, GCP, Linux, Python, Docker",PhD,1,Energy,13-10-2024,04-11-2024,2202,9,Advanced Robotics
AI04280,AI Architect,"2,90,386",Executive,PT,Sweden,large Cap Companies,Sweden,50,"Spark, Java, Tableau, Deep Learning, R",PhD,10,Real Estate,18-02-2024,14-04-2024,1836,5,Neural Networks Co
AI04287,AI Architect,"69,763",Entry level,PT,Netherlands,Mid Cap Companies,Netherlands,50,"NLP, Git, Docker, SQL",Associate,0,Retail,10-09-2024,29-10-2024,1607,7,Advanced Robotics
AI04313,AI Architect,"70,438",Mid level,FT,Finland,Mid Cap Companies,India,50,"Tableau, Azure, Kubernetes, NLP",Associate,2,Consulting,31-03-2024,26-04-2024,1647,7,Cognitive Computing
AI04331,AI Architect,"1,18,183",Senior level,FT,South Korea,large Cap Companies,South Korea,50,"Java, Kubernetes, Tableau, Azure, Statistics",PhD,9,Education,23-03-2025,08-04-2025,1283,8,Neural Networks Co
AI04332,AI Architect,"1,05,631",Executive,CT,China,Small Cap Companies,Ireland,100,"Java, Mathematics, Hadoop, AWS, Git",Master,12,Media,08-05-2024,08-06-2024,824,6,Algorithmic Solutions
AI04333,AI Architect,"2,43,179",Executive,CT,United States,Small Cap Companies,United States,50,"Scala, PyTorch, AWS",Associate,17,Gaming,22-04-2024,12-05-2024,1641,7,Digital Transformation LLC
AI04353,AI Architect,"1,20,584",Senior level,PT,South Korea,large Cap Companies,South Korea,0,"Python, Statistics, Deep Learning, TensorFlow",Associate,5,Education,16-11-2024,11-01-2025,1818,8,Predictive Systems
AI04363,AI Architect,"63,531",Mid level,FT,South Korea,Mid Cap Companies,Norway,50,"GCP, AWS, Spark, SQL",Master,4,Consulting,23-02-2024,26-03-2024,997,8,Cloud AI Solutions
AI04366,AI Architect,"1,05,959",Entry level,FL,Netherlands,large Cap Companies,Netherlands,100,"Spark, Python, Scala",Bachelor,1,Automotive,06-12-2024,13-02-2025,1114,8,Autonomous Tech
